account_id,is_employee,last_modified_date,last_access_date,reputation_change_year,reputation_change_quarter,reputation_change_month,reputation_change_week,reputation_change_day,reputation,creation_date,user_type,user_id,accept_rate,location,website_url,link,profile_image,display_name,badge_counts_bronze,badge_counts_silver,badge_counts_gold,country,insert_date
24949404,False,1653098700.0,1653982640,4,4,0,0,0,5,1650034937,registered,18814386,,Unknown,,https://stackoverflow.com/users/18814386/pivotal,https://lh3.googleusercontent.com/a/AATXAJy0QrbKndtyDQWyP5ROuQ9XMlPt-nvZtKqDUZHm=k-s256,PivotAl,3,0,0,Unknown,2022-05-26
17799124,False,,1654078420,2,2,0,0,0,3,1582122195,registered,12926352,,Unknown,,https://stackoverflow.com/users/12926352/vivek-kotegar,https://lh3.googleusercontent.com/a-/AAuE7mDPnxi-1ymcwMq2D_rQvl_MxgcrWiJPMN4ZhE-HSQ=k-s256,Vivek Kotegar,2,0,0,Unknown,2022-05-26
19685043,False,1650096002.0,1654135340,2,2,0,0,0,3,1602126846,registered,14411187,,Unknown,,https://stackoverflow.com/users/14411187/aditya-srinevas,https://lh6.googleusercontent.com/-RnIC3rBLOH0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck1ASfaJuFVbCeIzU_zQdbBSkq_Mw/s96-c/photo.jpg?sz=256,aditya srinevas,3,0,0,Unknown,2022-05-26
21492566,False,1652274900.0,1654098924,2,2,0,0,0,3,1620180050,registered,15838041,,Unknown,,https://stackoverflow.com/users/15838041/kenswot,https://www.gravatar.com/avatar/98f65ba5e0b4970bb285514d2bfc2fc5?s=256&d=identicon&r=PG&f=1,Kenswot,2,0,0,Unknown,2022-05-26
24098643,False,,1653682535,2,2,0,0,0,3,1643530049,registered,18070910,,Unknown,,https://stackoverflow.com/users/18070910/arkriger,https://lh3.googleusercontent.com/a-/AOh14GgYXASc7svpSLWBz0qXiTtu0kVR1h786TAONXPW=k-s256,arkriger,1,0,0,Unknown,2022-05-26
25380077,False,,1654139348,2,2,0,0,0,3,1653424441,registered,19192612,,Unknown,,https://stackoverflow.com/users/19192612/ere-erer,https://lh3.googleusercontent.com/a/AATXAJy9f7-WiHYHXrBtsLZAqKixDwGyFGodhDnPsLTj=k-s256,ere erer,3,0,0,Unknown,2022-05-26
25396376,False,,1654085847,2,2,0,0,0,3,1653568334,registered,19206574,,Unknown,,https://stackoverflow.com/users/19206574/punay,https://www.gravatar.com/avatar/8434e8dfad967cd9329fa188fbfe078a?s=256&d=identicon&r=PG,punay,2,0,0,Unknown,2022-05-26
25396868,False,,1654087586,2,2,0,0,0,3,1653571851,registered,19206998,,Unknown,,https://stackoverflow.com/users/19206998/hadi,https://www.gravatar.com/avatar/3d5334171a8ce28d14920781fbb129c7?s=256&d=identicon&r=PG,Hadi,1,0,0,Unknown,2022-05-26
7765459,False,,1653592825,2,2,0,0,0,3,1653579417,registered,19207934,,Unknown,,https://stackoverflow.com/users/19207934/kian,https://www.gravatar.com/avatar/c7837c304ab976e6a065c028ead9a8ed?s=256&d=identicon&r=PG&f=1,kian,2,0,0,Unknown,2022-05-26
25398585,False,,1654159321,2,2,0,0,0,3,1653584490,registered,19208478,,Unknown,,https://stackoverflow.com/users/19208478/srinath-reddy,https://lh3.googleusercontent.com/a-/AOh14Gioj2Iym0qcBt86gR-W-_jWzj39LezhLerESFe_FA=k-s256,srinath reddy,1,0,0,Unknown,2022-05-26
9467512,False,,1654020670,0,0,0,0,0,1,1476834606,registered,7039309,,Unknown,,https://stackoverflow.com/users/7039309/tyler-dalbora,https://lh3.googleusercontent.com/-1iuGXTC604c/AAAAAAAAAAI/AAAAAAAAJV4/gH_b4ejwngg/photo.jpg?sz=256,Tyler Dalbora,0,0,0,Unknown,2022-05-26
17619868,False,,1654096042,0,0,0,0,0,1,1580051133,registered,12786088,,"London, UK",,https://stackoverflow.com/users/12786088/charles-valencia-evans,https://www.gravatar.com/avatar/5512caa91b068d50195144d583f11c40?s=256&d=identicon&r=PG&f=1,Charles Valencia Evans,0,0,0,UK,2022-05-26
19392388,False,,1653540757,0,0,0,0,0,1,1598596882,registered,14180748,,Unknown,,https://stackoverflow.com/users/14180748/liam-crough,https://www.gravatar.com/avatar/dcff811e9f5366849d50b4653c8558fb?s=256&d=identicon&r=PG&f=1,Liam Crough,0,0,0,Unknown,2022-05-26
20258396,False,1640022300.0,1653645471,0,0,0,0,0,1,1608417102,registered,14857485,,Morocco,,https://stackoverflow.com/users/14857485/ali-soussi,https://i.stack.imgur.com/8w1QX.jpg?s=256&g=1,Ali Soussi,1,1,0,Morocco,2022-05-26
21880518,False,1624080000.0,1653683066,0,0,0,0,0,1,1623185309,registered,16168880,,Unknown,,https://stackoverflow.com/users/16168880/jones0207,https://www.gravatar.com/avatar/6f6fd4c3498caa29e08239f94e400497?s=256&d=identicon&r=PG&f=1,jones0207,1,0,0,Unknown,2022-05-26
23422661,False,1653587400.0,1654131441,0,0,0,0,0,1,1637613492,registered,17482629,,Unknown,,https://stackoverflow.com/users/17482629/%d0%a0%d1%83%d1%81%d0%bb%d0%b0%d0%bd-%d0%9f%d0%b8%d0%bb%d0%b8%d0%bf%d1%8e%d0%ba,https://lh3.googleusercontent.com/a-/AOh14GgIo-eNGgG7py7pVeahEXZH6ON1-047ouVQ7vFqnw=k-s256,Руслан Пилипюк,2,0,0,Unknown,2022-05-26
24523214,False,1647069600.0,1654139451,0,0,0,0,0,1,1646977595,registered,18435967,,Unknown,,https://stackoverflow.com/users/18435967/new,https://lh3.googleusercontent.com/a/AATXAJzSzEHDXZlDDo0iWLaOwlGbajAvrhjoCPYgPnBQ=k-s256,NEW,1,0,0,Unknown,2022-05-26
25276632,False,1654070700.0,1653998670,0,0,0,0,0,1,1652385454,registered,19105151,,Unknown,,https://stackoverflow.com/users/19105151/stanten-lee,https://graph.facebook.com/10159576576369564/picture?type=large,Stanten Lee,2,0,0,Unknown,2022-05-26
25343294,False,,1654167854,0,0,0,0,0,1,1653049705,registered,19161399,,Unknown,,https://stackoverflow.com/users/19161399/ankiz,https://www.gravatar.com/avatar/768318c5ac7e4bd08712d31e42f7264c?s=256&d=identicon&r=PG,Ankiz,1,0,0,Unknown,2022-05-26
25392212,False,,1654149418,0,0,0,0,0,1,1653532673,registered,19202970,,Unknown,,https://stackoverflow.com/users/19202970/%ec%a7%81%ec%9e%a5%ec%9d%b8,https://lh3.googleusercontent.com/a-/AOh14Gh8dKfgMjDivUE11xM4Nm6V_8eFGwm47FIwEfakxw=k-s256,직장인,1,0,0,Unknown,2022-05-26
25394496,False,,1654153860,0,0,0,0,0,1,1653553933,registered,19204968,,Unknown,,https://stackoverflow.com/users/19204968/vinayvst,https://lh3.googleusercontent.com/a-/AOh14GgFYaykD5wRt4eniFFcIZodx2rV86Gt0-SDp_dHrQ=k-s256,Vinayvst,1,0,0,Unknown,2022-05-26
25395132,False,,1654162601,0,0,0,0,0,1,1653558682,registered,19205524,,Unknown,,https://stackoverflow.com/users/19205524/pavel,https://www.gravatar.com/avatar/7f578eae1ea80995e7ddb432bc04c95d?s=256&d=identicon&r=PG,Pavel,1,0,0,Unknown,2022-05-26
25004467,False,,1654037042,0,0,0,0,0,1,1653585760,registered,19208608,,Unknown,,https://stackoverflow.com/users/19208608/nihad-huseynov,https://lh3.googleusercontent.com/a/AATXAJzFnDIbLWbk4zewYhfQeAcs5oewN8UEseti4Y6_=k-s256,Nihad Huseynov,1,0,0,Unknown,2022-05-26
25399791,False,,1653716390,0,0,0,0,0,1,1653594466,registered,19209485,,Unknown,,https://stackoverflow.com/users/19209485/srn,https://lh3.googleusercontent.com/a-/AOh14Gg8Tb9sHE1c1kZf9ppDTtP5KG7j_dGUsq_lbC1E=k-s256,srn,1,0,0,Unknown,2022-05-26
21309,False,1654088400.0,1654167667,11189,3409,85,289,10,123648,1231168548,registered,51685,,"Turku, Finland",https://akx.github.io/,https://stackoverflow.com/users/51685/akx,https://i.stack.imgur.com/vVhK5.jpg?s=256&g=1,AKX,138,99,12,Finland,2022-05-26
22202197,False,1654144500.0,1654135131,2398,1339,-11,150,2,13530,1635171533,registered,17242583,,US (UTC-06:00),,https://stackoverflow.com/users/17242583/richardec,https://www.gravatar.com/avatar/627edf3b31797186bbb99fda1ffc8ca6?s=256&d=identicon&r=PG,richardec,49,22,6,Unknown,2022-05-26
198917,False,1648511100.0,1653581802,52,20,0,0,0,4442,1274276885,registered,443878,62.0,Israel,,https://stackoverflow.com/users/443878/oopsuser,https://i.stack.imgur.com/YiNTB.jpg?s=256&g=1,OopsUser,64,38,7,Israel,2022-05-26
9968371,False,1654053600.0,1654167495,625,446,8,18,10,1780,1483548930,registered,7375347,,Unknown,,https://stackoverflow.com/users/7375347/tax-evader,https://www.gravatar.com/avatar/106e2e06e9c90364a5ddcd9040f77ba0?s=256&d=identicon&r=PG&f=1,tax evader,8,6,1,Unknown,2022-05-26
18326170,False,1653468600.0,1654107881,-4,-66,0,10,0,474,1587196007,registered,13345744,,"Berlin, Deutschland",https://christophriepe.com,https://stackoverflow.com/users/13345744/christophriepe,https://i.stack.imgur.com/XkD34.png?s=256&g=1,christophriepe,31,5,0,Unknown,2022-05-26
7051759,False,1653925200.0,1654161785,395,395,50,295,0,462,1443773960,registered,5400562,100.0,Unknown,,https://stackoverflow.com/users/5400562/thsorn,https://www.gravatar.com/avatar/724fe3a69fbfc66de293cde7e685045f?s=256&d=identicon&r=PG&f=1,ThSorn,7,3,0,Unknown,2022-05-26
18115510,False,1647312000.0,1654166584,22,20,0,0,0,441,1585672621,registered,13172208,,Unknown,,https://stackoverflow.com/users/13172208/matan,https://lh4.googleusercontent.com/-SV28GwjwhMk/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPkV3YmU_xOQa-ZolzhKDEMfmjfsA/photo.jpg?sz=256,matan,10,2,0,Unknown,2022-05-26
24185242,False,1650745800.0,1654154279,344,209,0,0,0,345,1644265106,registered,18145256,,Unknown,,https://stackoverflow.com/users/18145256/rachwa,https://www.gravatar.com/avatar/5d7e3a791881756d23ab7631bf110a3b?s=256&d=identicon&r=PG,rachwa,11,1,0,Unknown,2022-05-26
10946324,False,1653440700.0,1654167265,14,14,0,0,0,135,1600364951,registered,14296038,,"Madrid, Espa&#241;a",http://luismarquez.es,https://stackoverflow.com/users/14296038/luis,https://www.gravatar.com/avatar/82314013f9501ad1e9997cf5fd9df763?s=256&d=identicon&r=PG&f=1,Luis,6,0,0,España,2022-05-26
20245287,False,1646074200.0,1654114725,42,10,0,0,0,125,1608264239,registered,14847960,,Unknown,,https://stackoverflow.com/users/14847960/birdman,https://www.gravatar.com/avatar/0b89cef78621a5c805771f023cb93771?s=256&d=identicon&r=PG&f=1,birdman,7,0,0,Unknown,2022-05-26
17708878,False,1584146101.0,1654162855,99,99,0,0,0,115,1581059702,registered,12856818,,Unknown,,https://stackoverflow.com/users/12856818/edward,https://www.gravatar.com/avatar/72b3e838cd651df67944592e973facca?s=256&d=identicon&r=PG&f=1,Edward,4,1,0,Unknown,2022-05-26
25394060,False,1653555878.0,1654167083,107,107,17,27,17,108,1653550438,registered,19204577,,UK,,https://stackoverflow.com/users/19204577/tom-b,https://www.gravatar.com/avatar/8c71c78031152b1ec40e13587fc0115b?s=256&d=identicon&r=PG,Tom B.,5,0,0,UK,2022-05-26
24110624,False,1651835101.0,1654163442,98,58,0,0,0,99,1643634522,registered,18081268,,Unknown,,https://stackoverflow.com/users/18081268/katja,https://lh3.googleusercontent.com/a/AATXAJwO0LU-AeEUOHJmK8rZRmk0WQxZ9sCzzWhT3G_e=k-s256,Katja,5,0,0,Unknown,2022-05-26
18054849,False,1653570001.0,1653882711,10,-2,0,0,0,45,1585153103,registered,13123580,,Unknown,,https://stackoverflow.com/users/13123580/peter,https://lh6.googleusercontent.com/-jcSVpx_16W0/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nDJ45jkUT83Gkd0JHzMUrNpF1jRsg/photo.jpg?sz=256,Peter,6,1,1,Unknown,2022-05-26
17859472,False,1653703200.0,1654084285,38,38,0,8,0,39,1649338229,registered,18737111,,Unknown,,https://stackoverflow.com/users/18737111/gt1992,https://www.gravatar.com/avatar/cbf9a48dc2d121b65267dcbf021a2605?s=256&d=identicon&r=PG&f=1,GT1992,5,0,0,Unknown,2022-05-26
24278136,False,1645026320.0,1654158598,35,35,0,0,0,36,1645025457,registered,18225123,,Unknown,,https://stackoverflow.com/users/18225123/thi-double-c,https://www.gravatar.com/avatar/ce9df62eac25aeb987c874a89551fc89?s=256&d=identicon&r=PG,THI double C,3,1,0,Unknown,2022-05-26
15732579,False,,1654123690,30,30,0,20,0,31,1555084645,registered,11352550,,Unknown,,https://stackoverflow.com/users/11352550/pviola,https://www.gravatar.com/avatar/964fcfca4adc2f16b6a8628ce8dbdb97?s=256&d=identicon&r=PG&f=1,pviola,4,0,0,Unknown,2022-05-26
21076175,False,,1653829678,8,8,0,0,0,24,1616810108,registered,15491555,,Unknown,,https://stackoverflow.com/users/15491555/yashaswa-varshney,https://lh3.googleusercontent.com/a-/AOh14GhEF_u-JwN9iLubQZY6a41dWdGTkY-sEN2AgaAosw=k-s256,yashaswa varshney,3,0,0,Unknown,2022-05-26
15670937,False,1653570599.0,1653575802,20,20,0,0,0,21,1554316031,registered,11307477,,Unknown,,https://stackoverflow.com/users/11307477/jim-skra,https://lh4.googleusercontent.com/-NXcGZmKGzQQ/AAAAAAAAAAI/AAAAAAAAAAg/Dh1pObF1SMg/photo.jpg?sz=256,Jim Skra,5,0,0,Unknown,2022-05-26
12657575,False,,1653925391,12,12,0,0,0,17,1515601713,registered,9199604,,Unknown,,https://stackoverflow.com/users/9199604/saiham-rahman,https://lh3.googleusercontent.com/-K4CBniVnCNo/AAAAAAAAAAI/AAAAAAAAE6Y/vdEIm8zA_1s/photo.jpg?sz=256,Saiham Rahman,4,0,0,Unknown,2022-05-26
21731791,False,1644664800.0,1654150737,14,2,0,0,0,17,1622049196,registered,16040436,,Unknown,,https://stackoverflow.com/users/16040436/pavan,https://lh3.googleusercontent.com/a/AATXAJwDcvBswoaWTK1tU5JM3Y0AB7G6ZFwTAwNdO4Pj=k-s256,Pavan ,5,0,0,Unknown,2022-05-26
24579357,False,1650676500.0,1654161837,10,10,0,0,0,11,1647446107,registered,18484733,,Unknown,,https://stackoverflow.com/users/18484733/luigi-montaleone,https://lh3.googleusercontent.com/a-/AOh14Giw85aR0H3QJ3TG7ZuCaEuiixNguL7YoLJeklg4PQ=k-s256,Luigi Montaleone,1,0,0,Unknown,2022-05-26
24666440,False,,1653772150,10,10,0,0,0,11,1648073378,registered,18562015,,Unknown,,https://stackoverflow.com/users/18562015/adriano-guimaraes,https://lh3.googleusercontent.com/a/AATXAJzkVTFsKx9SZmAw6VjUsv-MfC05ZTIwt2b4cc4Q=k-s256,adriano guimaraes,2,0,0,Unknown,2022-05-26
18861097,False,1653564000.0,1654062767,8,-2,0,0,0,9,1592329891,registered,13757926,,Unknown,,https://stackoverflow.com/users/13757926/jaswanth-ksk,https://lh3.googleusercontent.com/a-/AOh14GivYKujSKKZyoGvesTBA3y-jm9jJ7IA2AoIKZeQ=k-s256,Jaswanth ksk,2,0,0,Unknown,2022-05-26
25387345,False,,1654123930,6,6,0,4,0,7,1653486660,registered,19198939,,Unknown,,https://stackoverflow.com/users/19198939/jo%c3%a3o-pedro,https://www.gravatar.com/avatar/184d00d368cbd02e5d3bacfb9170866e?s=256&d=identicon&r=PG,Jo&#227;o Pedro,4,0,0,Unknown,2022-05-26
24856176,False,1651728000.0,1654151357,2,2,0,0,0,3,1650848500,registered,18934252,,Unknown,,https://stackoverflow.com/users/18934252/am3487,https://www.gravatar.com/avatar/1acfb2529d1edcebca15d08d3e1be86c?s=256&d=identicon&r=PG,am3487,1,0,0,Unknown,2022-05-26
9646838,False,1648804522.0,1654098303,0,0,0,0,0,1,1479165345,registered,7159293,,Bristol,,https://stackoverflow.com/users/7159293/sam-r,https://i.stack.imgur.com/cczby.png?s=256&g=1,Sam R,3,0,0,Unknown,2022-05-26
25395859,False,,1653571962,0,0,0,0,0,1,1653564482,registered,19206139,,Unknown,,https://stackoverflow.com/users/19206139/joseff,https://www.gravatar.com/avatar/97cf458c0ef5f10374d8127f05d752ed?s=256&d=identicon&r=PG,Joseff,2,0,0,Unknown,2022-05-26
25397655,False,,1654134323,0,0,0,0,0,1,1653577375,registered,19207679,,Unknown,,https://stackoverflow.com/users/19207679/peterpan,https://www.gravatar.com/avatar/07e6a97e9b2a6585c88f4e2d349e7c42?s=256&d=identicon&r=PG,PeterPan,0,0,0,Unknown,2022-05-26
25399404,False,,1654038210,0,0,0,0,0,1,1653591030,registered,19209163,,Unknown,,https://stackoverflow.com/users/19209163/annapolis-20,https://www.gravatar.com/avatar/1cba08d369ab3a35c1c3e3ec4bf04d0f?s=256&d=identicon&r=PG,Annapolis_20,1,0,0,Unknown,2022-05-26
